,e,feat
17474,2345,"5.203872192829522, 6.4856024398955014, 0.0, 1.0"
13124,2345,"5.203872192829522, 6.4856024398955014, 0.0, 1.0"
8898,2345,"5.203872192829522, 6.4856024398955014, 0.0, 1.0"
5021,2346,"5.657650688106344, 4.8328785281917135, 5.0, 1.002245649054956"
1540,2346,"5.657650688106344, 4.8328785281917135, 5.0, 1.002245649054956"
17475,2346,"5.657650688106344, 4.8328785281917135, 5.0, 1.002245649054956"
8899,2346,"5.657650688106344, 4.8328785281917135, 5.0, 1.002245649054956"
5022,2347,"6.455712162140458, 4.8787794634288275, 0.0, 1.0"
13125,2347,"6.455712162140458, 4.8787794634288275, 0.0, 1.0"
17476,2347,"6.455712162140458, 4.8787794634288275, 0.0, 1.0"
8900,2347,"6.455712162140458, 4.8787794634288275, 0.0, 1.0"
8901,2348,"2.507003052922528, 8.837847545755494, 0.0, 1.0"
17477,2349,"5.15011991112965, 6.94946416750463, 4.3, 1.005052710373651"
8902,2349,"5.15011991112965, 6.94946416750463, 4.3, 1.005052710373651"
8903,2351,"4.902982785352265, 7.665593811634153, 0.0, 1.0"
13126,2351,"4.902982785352265, 7.665593811634153, 0.0, 1.0"
17478,2352,"4.639412815881542, 6.796184705847281, 3.2, 1.003368473582434"
8904,2352,"4.639412815881542, 6.796184705847281, 3.2, 1.003368473582434"
13127,2352,"4.639412815881542, 6.796184705847281, 3.2, 1.003368473582434"
5023,2352,"4.639412815881542, 6.796184705847281, 3.2, 1.003368473582434"
17479,2354,"5.533866342726299, 5.589746867076883, 4.3, 1.001684236791217"
8905,2354,"5.533866342726299, 5.589746867076883, 4.3, 1.001684236791217"
13128,2354,"5.533866342726299, 5.589746867076883, 4.3, 1.001684236791217"
17480,2355,"5.277264709173096, 7.296893416984858, 5.0, 1.000561412263739"
5024,2355,"5.277264709173096, 7.296893416984858, 5.0, 1.000561412263739"
17481,2356,"4.368913639051755, 7.215611430620811, 3.7, 1.001684236791217"
17482,2357,"6.638959257068791, 5.792800170711871, 5.0, 1.000561412263739"
8906,2357,"6.638959257068791, 5.792800170711871, 5.0, 1.000561412263739"
5025,2357,"6.638959257068791, 5.792800170711871, 5.0, 1.000561412263739"
13129,2357,"6.638959257068791, 5.792800170711871, 5.0, 1.000561412263739"
1541,2357,"6.638959257068791, 5.792800170711871, 5.0, 1.000561412263739"
1542,2358,"4.517903681089365, 6.836958556818217, 4.7, 1.0145967188572143"
13130,2358,"4.517903681089365, 6.836958556818217, 4.7, 1.0145967188572143"
17483,2358,"4.517903681089365, 6.836958556818217, 4.7, 1.0145967188572143"
8907,2359,"4.988310662851802, 3.267546425961882, 4.2, 1.003368473582434"
13131,2359,"4.988310662851802, 3.267546425961882, 4.2, 1.003368473582434"
5026,2359,"4.988310662851802, 3.267546425961882, 4.2, 1.003368473582434"
8908,2360,"6.051555583971378, 4.269560686303748, 5.0, 1.000561412263739"
13132,2361,"6.220348129085949, 6.393444919340709, 4.8, 1.00561412263739"
5027,2361,"6.220348129085949, 6.393444919340709, 4.8, 1.00561412263739"
1543,2361,"6.220348129085949, 6.393444919340709, 4.8, 1.00561412263739"
8909,2361,"6.220348129085949, 6.393444919340709, 4.8, 1.00561412263739"
17484,2361,"6.220348129085949, 6.393444919340709, 4.8, 1.00561412263739"
13133,2362,"5.55476674711872, 5.246118576734716, 0.0, 1.0"
8910,2362,"5.55476674711872, 5.246118576734716, 0.0, 1.0"
17485,2362,"5.55476674711872, 5.246118576734716, 0.0, 1.0"
5028,2363,"5.592025190607728, 7.12498116144684, 3.7, 1.001684236791217"
5029,2364,"6.971325288109654, 6.974216595531971, 0.0, 1.0"
17486,2365,"8.077634640282497, 3.443632460032859, 3.7, 1.0157195433846922"
13134,2366,"4.461387081821556, 3.8751709096220566, 4.0, 1.000561412263739"
8911,2366,"4.461387081821556, 3.8751709096220566, 4.0, 1.000561412263739"
13135,2367,"5.8208697153268645, 5.555205477174695, 4.6, 1.0437901565716425"
1544,2367,"5.8208697153268645, 5.555205477174695, 4.6, 1.0437901565716425"
5030,2367,"5.8208697153268645, 5.555205477174695, 4.6, 1.0437901565716425"
8912,2367,"5.8208697153268645, 5.555205477174695, 4.6, 1.0437901565716425"
17487,2368,"5.33685059859647, 7.640197943115936, 4.3, 1.001684236791217"
8913,2369,"5.873551715870292, 5.559487994697747, 4.0, 1.000561412263739"
13136,2369,"5.873551715870292, 5.559487994697747, 4.0, 1.000561412263739"
17488,2369,"5.873551715870292, 5.559487994697747, 4.0, 1.000561412263739"
5031,2369,"5.873551715870292, 5.559487994697747, 4.0, 1.000561412263739"
17489,2371,"6.575476623563418, 5.299175028077116, 0.0, 1.0"
13137,2372,"7.348262199702617, 4.749335097866378, 0.0, 1.0"
17490,2372,"7.348262199702617, 4.749335097866378, 0.0, 1.0"
13138,2373,"5.4574367597462015, 6.074532265638027, 0.0, 1.0"
17491,2373,"5.4574367597462015, 6.074532265638027, 0.0, 1.0"
8914,2373,"5.4574367597462015, 6.074532265638027, 0.0, 1.0"
5032,2373,"5.4574367597462015, 6.074532265638027, 0.0, 1.0"
1545,2373,"5.4574367597462015, 6.074532265638027, 0.0, 1.0"
5033,2374,"2.1406849415787406, 6.761147858591357, 5.0, 1.001122824527478"
13139,2374,"2.1406849415787406, 6.761147858591357, 5.0, 1.001122824527478"
1549,2375,"3.8077502677300004, 5.667781400291005, 4.3, 1.008421183956085"
1546,2375,"5.750604031136618, 5.0661751700645254, 0.0, 1.0"
1547,2375,"4.8612774962836625, 6.397357887814451, 4.3, 1.0516499282639886"
1548,2375,"4.765600115083885, 6.267780255670232, 0.0, 1.0"
1550,2375,"3.8453666224444305, 5.864687271842058, 4.2, 1.0550184018464226"
1555,2375,"5.917688729760357, 5.06576801204119, 4.7, 2.266546066995197"
1552,2375,"5.691455460895384, 4.6404039748867945, 3.9, 1.0067369471648682"
1574,2375,"6.515362498601348, 6.631578402310879, 4.5, 1.00561412263739"
1575,2375,"5.424174032575081, 7.981194422861563, 3.4, 1.002807061318695"
1576,2375,"5.183067308153397, 6.6314124322730095, 4.5, 1.4727091260682428"
1577,2375,"6.225004427536987, 5.4450700494392095, 4.8, 1.00561412263739"
5036,2375,"5.4664190655818174, 6.3954520939339545, 4.3, 1.0858960763520678"
1579,2375,"2.455387881015781, 8.530309153942426, 0.0, 1.0"
1580,2375,"6.193429982577641, 4.903334853135675, 0.0, 1.0"
1581,2375,"5.642295030609034, 6.308161665172747, 0.0, 1.0"
1582,2375,"5.683694196250087, 7.0313102884797445, 3.0, 1.001684236791217"
1551,2375,"4.885382989946038, 3.2680893033264056, 4.5, 1.0072983594286071"
5034,2375,"5.397428512059889, 5.960462612182937, 4.7, 1.1745992140228307"
5040,2375,"1.3164855905245645, 6.713031264230949, 4.3, 1.003929885846173"
5039,2375,"4.8612774962836625, 6.397357887814451, 4.3, 1.0516499282639886"
5038,2375,"4.94261195914504, 7.7570016054669395, 4.3, 1.088703137670763"
5037,2375,"7.622007896040714, 5.2183320856056525, 1.8, 1.002807061318695"
1573,2375,"3.9561326662723104, 6.766970708877352, 0.0, 1.0"
1572,2375,"5.61547930885655, 6.9235057995488205, 4.3, 1.0752292433410267"
1578,2375,"6.606438821667723, 6.731815311594346, 4.2, 1.0718607697585927"
1570,2375,"6.452412703994412, 5.834325383577379, 4.1, 1.0572640509013786"
1553,2375,"3.4463347345873103, 6.385847906583422, 0.0, 1.0"
1554,2375,"5.946315873599303, 4.937721719209549, 4.4, 1.0258249641319943"
1556,2375,"3.4723114940139226, 6.27955186454642, 4.2, 1.0460358056265984"
1557,2375,"4.589820820612715, 6.646698845050196, 5.0, 1.000561412263739"
1558,2375,"6.180321915509126, 4.718311782210321, 5.0, 1.000561412263739"
1571,2375,"6.133314706775479, 5.325201255703405, 4.3, 1.01122824527478"
1559,2375,"5.364097885331546, 5.315037839260867, 4.6, 4.941675503711559"
1560,2375,"5.533355369786989, 5.194365358101322, 5.0, 1.000561412263739"
5035,2375,"5.0983367165896425, 5.214269498822205, 4.3, 1.0218950782858212"
1562,2375,"3.278621677349122, 6.416440354210863, 4.3, 1.0718607697585927"
1569,2375,"6.656258683247188, 5.158470862719923, 2.7, 1.001684236791217"
1568,2375,"3.822033342390853, 6.155232130490958, 0.0, 1.0"
1567,2375,"5.4664190655818174, 6.3954520939339545, 4.3, 1.0858960763520678"
1563,2375,"8.112174799801721, 3.318061818797105, 5.0, 1.000561412263739"
1564,2375,"6.113862059044379, 4.211915122541313, 4.7, 1.001684236791217"
1566,2375,"6.5861138372520145, 5.760230799187866, 0.0, 1.0"
1561,2375,"5.744981027124538, 5.673798018551906, 4.5, 1.0067369471648682"
1565,2375,"3.4913084091234623, 6.945543840753771, 4.4, 1.0364917971430354"
5041,2376,"5.656865815258129, 7.282842377246652, 5.0, 1.001122824527478"
13140,2377,"5.056359829292035, 6.2754312291292536, 4.3, 1.097124321626848"
13141,2377,"6.062776273516192, 5.345824872449612, 4.5, 1.001122824527478"
13143,2377,"5.916953343030173, 7.124816826581991, 4.0, 1.00561412263739"
13144,2377,"6.0194275849942755, 5.4453390353623945, 4.8, 1.00561412263739"
13145,2377,"5.671496443584772, 6.957627767631948, 4.5, 1.002245649054956"
13146,2377,"5.200609561561862, 4.614370388982934, 4.0, 1.000561412263739"
13147,2377,"7.991254895065708, 6.712269273713446, 4.2, 1.0072983594286071"
13149,2377,"3.2101294375268026, 7.731633534886441, 0.0, 1.0"
13150,2377,"4.459476687498864, 6.158812341303019, 0.0, 1.0"
13151,2377,"4.821176478109976, 5.876834970459186, 4.6, 1.0331233235606014"
13142,2377,"5.827506609337718, 6.900986199959107, 4.3, 1.00561412263739"
13148,2377,"7.615311158352313, 6.574919665323705, 0.0, 1.0"
8919,2377,"4.821176478109976, 5.876834970459186, 4.6, 1.0331233235606014"
5043,2377,"5.671496443584772, 6.957627767631948, 4.5, 1.002245649054956"
5044,2377,"6.267441650815897, 5.560424131116861, 5.0, 1.000561412263739"
5045,2377,"6.601673193420993, 6.720562870076947, 0.0, 1.0"
5046,2377,"5.891820149289572, 6.2497892671071895, 5.0, 1.001122824527478"
5047,2377,"5.5536987676421745, 5.539842211276664, 4.3, 1.0286320254506893"
5048,2377,"5.594978245928019, 5.713830318665032, 4.6, 1.1774062753415258"
5049,2377,"4.984240141936823, 6.409620048526449, 0.0, 1.0"
5050,2377,"2.794919041605908, 6.699247575242907, 4.2, 1.0494042792090326"
5051,2377,"3.6595266851014117, 6.27702961052637, 5.0, 1.000561412263739"
13152,2377,"3.6435323114300786, 5.86578202002147, 5.0, 1.000561412263739"
8920,2377,"5.5887890286590505, 5.62551381898129, 4.6, 1.290811552616805"
8923,2377,"4.432524015791955, 6.151136022665469, 4.6, 1.005052710373651"
5042,2377,"4.821176478109976, 5.876834970459186, 4.6, 1.0331233235606014"
13153,2377,"6.174736889215637, 3.562884793628882, 0.0, 1.0"
8916,2377,"4.5951492095965705, 5.490527035265359, 4.5, 1.1319318819786663"
17492,2377,"3.6180768825022938, 6.241675539749849, 0.0, 1.0"
1583,2377,"4.821176478109976, 5.876834970459186, 4.6, 1.0331233235606014"
1584,2377,"3.9603631539407047, 6.508216061920621, 0.0, 1.0"
1585,2377,"5.578515480395765, 7.968835786955424, 0.0, 1.0"
8915,2377,"2.559311030481126, 6.615263465852195, 3.8, 1.003368473582434"
17493,2377,"3.5073591739525227, 7.471878162185703, 0.0, 1.0"
17494,2377,"4.821176478109976, 5.876834970459186, 4.6, 1.0331233235606014"
17495,2377,"4.593132937998405, 5.570108441933598, 0.0, 1.0"
17496,2377,"3.3071026645140478, 7.614425167271293, 0.0, 1.0"
17497,2377,"5.810858558572875, 7.104319118140211, 0.0, 1.0"
17498,2377,"4.49639908572135, 5.6509816351017434, 4.3, 1.0247021396045162"
17499,2377,"2.0923036299408864, 7.1831687849874015, 4.1, 1.0072983594286071"
8921,2377,"2.794919041605908, 6.699247575242907, 4.2, 1.0494042792090326"
8922,2377,"4.6706143886960945, 5.55647437125549, 5.0, 1.000561412263739"
8917,2377,"7.006742387673285, 5.133590073628966, 5.0, 1.000561412263739"
8918,2377,"5.1017259402522654, 6.234561720550573, 4.5, 1.001122824527478"
5052,2378,"8.02800811981524, 4.943966444074249, 4.0, 1.0044912981099121"
1586,2378,"8.02800811981524, 4.943966444074249, 4.0, 1.0044912981099121"
1587,2379,"6.005968511740036, 3.885242756388834, 4.5, 1.003368473582434"
5053,2379,"6.005968511740036, 3.885242756388834, 4.5, 1.003368473582434"
13154,2379,"6.005968511740036, 3.885242756388834, 4.5, 1.003368473582434"
17500,2380,"3.440684110416612, 5.922672133957576, 0.0, 1.0"
17501,2382,"2.755407253488329, 8.218454723564491, 0.0, 1.0"
13155,2384,"5.4706553074501585, 8.012770426918905, 4.3, 1.1689850913854407"
8924,2384,"5.4706553074501585, 8.012770426918905, 4.3, 1.1689850913854407"
1588,2384,"5.4706553074501585, 8.012770426918905, 4.3, 1.1689850913854407"
17502,2384,"5.4706553074501585, 8.012770426918905, 4.3, 1.1689850913854407"
13156,2385,"5.193930086472733, 7.761878508297059, 4.3, 1.0628781735387687"
8925,2385,"5.193930086472733, 7.761878508297059, 4.3, 1.0628781735387687"
5054,2385,"5.193930086472733, 7.761878508297059, 4.3, 1.0628781735387687"
17503,2385,"5.193930086472733, 7.761878508297059, 4.3, 1.0628781735387687"
8926,2386,"6.488967984271824, 6.908634720659165, 4.7, 1.00561412263739"
13157,2386,"6.488967984271824, 6.908634720659165, 4.7, 1.00561412263739"
5055,2386,"6.488967984271824, 6.908634720659165, 4.7, 1.00561412263739"
1589,2386,"6.488967984271824, 6.908634720659165, 4.7, 1.00561412263739"
1590,2387,"3.9603631539407047, 6.508216061920621, 0.0, 1.0"
5056,2388,"6.3569931109440745, 5.33932751338989, 4.1, 1.0320004990331233"
13158,2388,"6.3569931109440745, 5.33932751338989, 4.1, 1.0320004990331233"
8927,2388,"6.3569931109440745, 5.33932751338989, 4.1, 1.0320004990331233"
1591,2388,"6.3569931109440745, 5.33932751338989, 4.1, 1.0320004990331233"
17504,2388,"6.3569931109440745, 5.33932751338989, 4.1, 1.0320004990331233"
5057,2389,"5.528170835797425, 5.2422816437954225, 4.3, 1.0129124820659972"
17505,2389,"5.528170835797425, 5.2422816437954225, 4.3, 1.0129124820659972"
8928,2389,"5.528170835797425, 5.2422816437954225, 4.3, 1.0129124820659972"
1592,2389,"5.528170835797425, 5.2422816437954225, 4.3, 1.0129124820659972"
13159,2389,"5.528170835797425, 5.2422816437954225, 4.3, 1.0129124820659972"
13160,2390,"4.882684270255538, 5.444579497603854, 0.0, 1.0"
17506,2390,"4.882684270255538, 5.444579497603854, 0.0, 1.0"
8929,2390,"4.882684270255538, 5.444579497603854, 0.0, 1.0"
5058,2390,"4.882684270255538, 5.444579497603854, 0.0, 1.0"
13161,2391,"2.2000245512521133, 7.220924106997927, 0.0, 1.0"
8930,2392,"5.0704196410019335, 5.068156999479697, 3.0, 1.000561412263739"
17507,2392,"5.0704196410019335, 5.068156999479697, 3.0, 1.000561412263739"
5059,2392,"5.0704196410019335, 5.068156999479697, 3.0, 1.000561412263739"
17508,2393,"2.2291557629907857, 9.380442025357524, 4.2, 1.0331233235606014"
17509,2394,"2.1360136822082154, 6.76802294256413, 5.0, 1.000561412263739"
8931,2394,"2.1360136822082154, 6.76802294256413, 5.0, 1.000561412263739"
17510,2395,"3.8555642152708742, 6.118422755936535, 0.0, 1.0"
13162,2396,"6.803860812301025, 5.181686228329454, 5.0, 1.000561412263739"
17511,2396,"6.803860812301025, 5.181686228329454, 5.0, 1.000561412263739"
8932,2396,"6.803860812301025, 5.181686228329454, 5.0, 1.000561412263739"
17512,2397,"5.712721832392901, 7.1581081268902835, 4.8, 1.002807061318695"
1593,2397,"5.712721832392901, 7.1581081268902835, 4.8, 1.002807061318695"
5060,2400,"5.531885747166768, 6.004760260504554, 4.0, 1.000561412263739"
17513,2400,"5.531885747166768, 6.004760260504554, 4.0, 1.000561412263739"
8933,2400,"5.531885747166768, 6.004760260504554, 4.0, 1.000561412263739"
13163,2400,"5.531885747166768, 6.004760260504554, 4.0, 1.000561412263739"
13165,2401,"5.604748877131783, 6.045523482852559, 3.7, 1.001684236791217"
13169,2401,"4.283204833527748, 6.448789794995491, 0.0, 1.0"
13168,2401,"4.809981107044052, 5.827199300582151, 4.7, 1.00561412263739"
13167,2401,"5.625346610616361, 4.488360703854596, 5.0, 1.002245649054956"
17517,2401,"4.025704393970784, 7.0141851239066, 4.2, 1.0909487867257188"
17516,2401,"5.8482113709380315, 5.554664234982965, 0.0, 1.0"
1595,2401,"4.019021466361778, 6.0054143296185885, 4.5, 1.189757345143784"
1596,2401,"8.8601436631875, 2.2986558607180996, 4.5, 1.001122824527478"
1597,2401,"4.698747822195116, 4.125362974292102, 0.0, 1.0"
1598,2401,"6.392006265684131, 4.065192703749972, 0.0, 1.0"
1599,2401,"5.216529130636275, 6.392077097306583, 4.3, 1.001684236791217"
5070,2401,"4.754749996004023, 5.584022944744447, 4.5, 1.0235793150770383"
1600,2401,"4.839886834071194, 5.71516298448455, 4.6, 1.0269477886594722"
1601,2401,"3.8453666224444305, 5.864687271842058, 4.2, 1.0550184018464226"
1602,2401,"4.734243178875545, 7.717477844089899, 4.4, 1.0269477886594722"
1603,2401,"4.41609692629828, 2.9789343415443454, 4.0, 1.0190880169671261"
8940,2401,"3.848553298275249, 5.697795814339088, 4.0, 1.000561412263739"
8941,2401,"3.0992713265027305, 6.743920495719067, 4.9, 1.0129124820659972"
8942,2401,"5.429339002285644, 6.233428545810739, 3.9, 1.005052710373651"
8943,2401,"7.3676273835972665, 7.327243041453812, 0.0, 1.0"
13170,2401,"3.040045649984677, 6.509206159041696, 4.3, 1.0370532094067744"
1605,2401,"4.9203984463659935, 5.311563914679709, 4.0, 1.000561412263739"
1606,2401,"4.03349327877487, 6.258388640781504, 4.7, 1.0151581311209532"
17515,2401,"4.398104694467861, 6.099211928476279, 0.0, 1.0"
17514,2401,"4.03349327877487, 6.258388640781504, 4.7, 1.0151581311209532"
5071,2401,"4.98718399053746, 6.3061299629875975, 4.0, 1.001122824527478"
5072,2401,"4.934916292377181, 4.652112629611338, 0.0, 1.0"
1594,2401,"5.180337515784004, 7.015135159294459, 4.6, 1.4670950034308528"
13166,2401,"4.03349327877487, 6.258388640781504, 4.7, 1.0151581311209532"
1604,2401,"5.818391956907362, 6.261221577630977, 4.4, 1.1779676876052647"
13171,2401,"6.605052059523928, 5.905739919772941, 3.8, 1.0235793150770383"
5069,2401,"4.03349327877487, 6.258388640781504, 4.7, 1.0151581311209532"
8939,2401,"5.211878586384785, 7.583324180907766, 4.4, 1.40084835630965"
5073,2401,"4.273343285967712, 5.705190065671104, 0.0, 1.0"
5074,2401,"5.94361370138904, 5.396171024901605, 4.5, 1.091510198989458"
5075,2401,"6.52097859757356, 2.1598468606180177, 0.0, 1.0"
8934,2401,"5.594112814283108, 7.677658934025203, 4.6, 1.2655480007485496"
8935,2401,"4.03349327877487, 6.258388640781504, 4.7, 1.0151581311209532"
8936,2401,"6.72256893051798, 5.862625318960909, 5.0, 1.000561412263739"
8937,2401,"5.10128747022992, 5.294171399356401, 4.3, 1.0101054207473021"
8938,2401,"5.838613365727383, 5.396847986434523, 4.1, 1.0258249641319943"
13172,2401,"6.139033230503571, 4.647892248653989, 5.0, 1.000561412263739"
5068,2401,"6.117464188098381, 4.68091538062572, 5.0, 1.001684236791217"
5067,2401,"6.280905327429878, 6.115929117439919, 4.4, 1.00561412263739"
5066,2401,"4.874547831785435, 4.870804725758262, 4.6, 1.007859771692346"
5065,2401,"5.485968383868965, 6.007436220766749, 4.3, 1.0348075603518183"
13164,2401,"6.699065326151185, 5.14385487078448, 0.0, 1.0"
5063,2401,"3.942138452439849, 6.352269633451442, 4.3, 1.0376146216705133"
5062,2401,"2.904888704186078, 6.693961061630489, 4.0, 1.000561412263739"
5061,2401,"4.901968895353434, 6.581467714739574, 0.0, 1.0"
1607,2401,"4.8654964755524475, 7.652008796139398, 3.3, 1.001684236791217"
5064,2401,"5.198152518261509, 4.837015515336816, 5.0, 1.001122824527478"
8945,2402,"6.011853907261354, 4.597538737924651, 4.1, 1.0202108414946043"
1608,2402,"7.189751258731121, 6.412076895635437, 3.8, 1.0044912981099121"
8944,2402,"5.919237760337467, 6.495612967683201, 3.0, 1.000561412263739"
1609,2402,"5.250462797500006, 5.4590475064021575, 4.6, 1.8454868691909425"
5076,2402,"6.011853907261354, 4.597538737924651, 4.1, 1.0202108414946043"
5077,2402,"6.817220913319147, 5.81207804025621, 4.9, 1.0830890150333727"
5078,2402,"6.59147329891465, 4.670442916526781, 0.0, 1.0"
1610,2402,"6.011853907261354, 4.597538737924651, 4.1, 1.0202108414946043"
13174,2402,"6.011853907261354, 4.597538737924651, 4.1, 1.0202108414946043"
13175,2402,"4.559447852564574, 7.629819501452175, 5.0, 1.001122824527478"
5080,2402,"5.10128747022992, 5.294171399356401, 4.3, 1.0101054207473021"
5079,2402,"5.084555408148503, 5.366414968153549, 5.0, 1.001122824527478"
13173,2402,"6.690820708725539, 6.352481388327078, 4.5, 1.1409144781984903"
8946,2403,"6.266520978853237, 6.06595905472841, 5.0, 1.001684236791217"
13176,2403,"6.266520978853237, 6.06595905472841, 5.0, 1.001684236791217"
17518,2403,"6.266520978853237, 6.06595905472841, 5.0, 1.001684236791217"
5081,2403,"6.266520978853237, 6.06595905472841, 5.0, 1.001684236791217"
